"Sequence_ID"	"Functional.annotation"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Solyc10g081680"	"Unknown Protein "	129.732563202537	0.725715766161161	0.658808853599153	1.10155739740971	0.27065413823984	0.680523512322545
"Solyc12g038160"	"Lipase family protein "	671.152552396336	0.725747086460971	0.371602610447734	1.95301934393447	0.0508173031012315	0.360229914172783
"Solyc08g015670"	"Glucose-1-phosphate adenylyltransferase "	7.95312769243872	0.725763107178252	0.885791187512344	0.819338820943212	0.412593129480731	NA
"Solyc03g114565"	NA	10.7661524972047	0.725795120159192	1.00710893185116	0.720671912645149	0.4711113973329	0.81215601901186
"Solyc11g010880"	"Unknown Protein "	17.2166918393212	0.726228671470497	0.615705947483167	1.17950569494921	0.23819687033806	0.656360821558298
"Solyc06g009470"	"Unknown Protein "	8.53184916278714	0.726258611296996	0.931951576198062	0.779287926374674	0.435810125253691	NA
"Solyc10g080920"	"Myb family transcription factor "	20.220000656427	0.726528050490393	1.18706952123795	0.612034962984074	0.540514625588108	0.848793134323879
"Solyc05g015290"	"Unknown Protein "	29.0331235953957	0.726545183488884	1.49677371270612	0.485407498355454	0.627387314441236	0.890773540780361
"Solyc06g082980"	"3-beta-hydroxysteroid-Delta8 Delta7-isomerase "	1980.43577667924	0.726582071653071	0.463658575676785	1.56706272625823	0.117100030552482	0.504289590154271
"Solyc06g066000"	"ATP synthase subunit b&apos "	1601.34901020865	0.726662684127794	0.583538081602976	1.24527037229799	0.213032382474348	0.631906708925425
"Solyc03g123530"	"CCAAT-box-binding transcription factor-like protein "	709.055906829278	0.726810229535947	0.442962771149464	1.64079303470563	0.100840384631488	0.475115807604266
"Solyc08g061090"	"Mitochondrial carrier family "	1724.5600885019	0.727088815486984	0.364142223663597	1.99671658005441	0.0458559799778888	0.342855879784191
"Solyc05g005130"	"Cc-nbs-lrr, resistance protein with an R1 specific domain"	383.077872888018	0.727334762156343	0.367386860773691	1.97975169995091	0.0477314360960715	0.350184591473913
"Solyc08g007480"	"O-methyltransferase family 3 "	27.4082442982986	0.727609894484798	0.698508813574024	1.04166172329576	0.297568541049301	0.701389304609399
"Solyc04g074810"	"BHLH transcription factor "	12.485930205104	0.727692236235745	0.930120743375495	0.782363194691135	0.434001157518754	0.790123514780679
"Solyc09g018890"	"Genome sequencing data contig C320 "	373.662350599009	0.727964087282203	0.62776112348785	1.15961957509829	0.246203727530063	0.661105321090506
"Solyc07g053495"	NA	9.77085317066113	0.728032980546052	1.04550522570857	0.696345616113626	0.48621241233383	0.820622433953252
"Solyc12g098757"	NA	16.2290148327167	0.728094525683658	1.36625843771551	0.532911274752007	0.594095000108608	0.873932681570098
"Solyc11g022590"	"Kunitz trypsin inhibitor 4 "	6309.46952561887	0.728095262426265	0.784324780441055	0.928308375029067	0.353247630982908	0.736464219081713
"Solyc01g100120"	"Kinesin "	50.21383202427	0.728327049223724	0.788123759804988	0.924127765674695	0.355419798666334	0.73915012914742
"Solyc11g069370"	"Holliday junction ATP-dependent DNA helicase ruvB "	1246.7520378847	0.728519866965417	0.232183258749635	3.13769335002308	0.00170282923505393	0.080840154248654
"Solyc02g091085"	NA	15.1014164043139	0.729073594823682	0.798767436095212	0.912748269243136	0.361374951007586	0.742692403414445
"Solyc10g085960"	"Pathogenesis-related protein "	22.8749865365093	0.729299063274302	0.889887577203862	0.819540672278908	0.412478006683327	0.777563012347516
"Solyc01g111100."	NA	54.2713495039651	0.729377964064057	0.737276623822709	0.989286707996114	0.322522885486161	0.717435788234766
"Solyc02g064595"	NA	192.156764577138	0.729853032831567	0.473284940274585	1.54210068972009	0.123049127391476	0.51298750296038
"Solyc09g005020"	"Unknown Protein "	34.6395167381018	0.729866850919003	0.952672078645893	0.766126002093417	0.44360133271927	0.794483590576708
"Solyc07g047850"	"Chlorophyll a-b binding protein 4, chloroplastic "	15888.9244822929	0.730066172633726	0.709652840302475	1.02876523727088	0.303590005790282	0.705243656381758
"Solyc01g094470"	"Unknown Protein "	594.438878736131	0.730080295133745	0.44151969225527	1.65356224861572	0.0982164884497145	0.469694742936705
"Solyc03g096615"	NA	17.5953827364723	0.730254965525008	0.656583066292014	1.11220499433384	0.266050021043108	0.676355843991188
"Solyc05g018710"	"Nbs, resistance protein fragment"	11.6505803456384	0.730273722855116	1.30197274844717	0.560897855754734	0.574867171868718	0.865582924437469
"Solyc07g045510"	"Pentatricopeptide repeat-containing protein "	88.3438269992717	0.730331857111088	0.513349869054041	1.42267856901743	0.15482935599165	0.559818525838426
"Solyc01g005410"	"Calcium binding protein Caleosin "	722.139989678645	0.730754469619881	0.646047654506209	1.13111542859546	NA	NA
"Solyc04g017710"	"Pre-mRNA splicing factor "	1535.39723249322	0.730913200442659	0.328928509817813	2.22210352288252	0.0262763102597264	0.273633815755051
"Solyc11g022400"	"Phosphoribosylanthranilate transferase "	494.832777095269	0.731152467057252	0.342088683278548	2.13731848727047	0.0325720961940033	0.300367835037696
"Solyc04g009473"	NA	206.844114405094	0.73161575247752	0.410600345049451	1.78181962411504	0.0747786510149588	0.423996834848041
"Solyc05g010810"	"Phosphatidylinositol kinase "	7193.22061801482	0.73169553266997	0.409617060715162	1.78629164369395	0.0740520492078895	0.422108310284788
"Solyc05g008580"	"Phosphatidylserine synthase 2 "	131.714921472869	0.732229258720269	0.489198687895341	1.49679317798359	0.134447081952291	0.530097327830088
"Solyc10g006660"	"Calcium-binding EF hand family protein "	808.836559424683	0.732453766196359	0.703047237498351	1.04182724450016	0.297491780396737	0.701314738850525
"Solyc07g018290"	"AP2-like ethylene-responsive transcription factor At1g16060 "	73.0254760774088	0.7325492547716	0.889952535717604	0.823132948523954	0.410432393790988	0.776545847815177
"Solyc01g097240"	"Pathogenesis-related protein 4B "	4938.38509937016	0.73260249348289	0.719077878968031	1.01880827502894	0.308293996400437	0.707623893594473
"Solyc05g014085"	NA	147.661828893603	0.733085861492893	0.402930431522455	1.8193856907828	0.0688526082321321	0.411520513377159
"Solyc06g075170"	"Arabidopsis thaliana genomic DNA chromosome 5 P1 clone MOK16 "	193.780579762948	0.733238811016103	0.747353517213201	0.981113748885894	0.326536651098018	0.720351710228757
"Solyc02g070930"	"Unknown Protein "	29.054273872091	0.73405800338184	0.484601490628073	1.51476629267165	0.129831599453583	0.523639341043537
"Solyc10g045310"	"Oxidoreductase/ transition metal ion binding protein "	339.309366211325	0.734060507955525	0.581908998982947	1.26146959273444	0.207139708658999	0.624359245034021
"Solyc09g050030"	"30S ribosomal protein S14 "	38.6743330577734	0.73408043497581	1.20041177517022	0.611523853863994	0.540852831436121	0.849042207711659
"Solyc10g055790"	"Chitinase "	30.8167982792518	0.734108767027227	1.04853579753542	0.700127519492181	0.483847671074568	0.819250118023352
"Solyc04g081900"	"Nucleoredoxin 1 "	1785.59157697736	0.734200440907202	0.626982714791308	1.17100587238929	0.241596416715763	0.658354161753979
"Solyc04g078470"	"Cyclin D3-1 "	883.569086967404	0.734312028261142	0.568673808239532	1.29127105490296	0.196609703850308	0.61191706519456
"Solyc11g070070"	"Zinc finger CCCH domain-containing protein 39 "	50.3587124333514	0.734475525029229	0.508562679274913	1.44421829395034	0.148677580513204	0.550539946924201
"Solyc06g060560"	"Pentatricopeptide repeat-containing protein "	63.9248435158311	0.734981357666235	0.804941180713478	0.913087037011533	0.361196767466362	0.742650642644118
"Solyc01g112100"	"Dimethylaniline monooxygenase 5 "	238.789721346698	0.735297146283633	0.77508595859583	0.948665290770743	0.342790872495612	0.729459495166972
"Solyc07g017730"	"Glucan endo-1 3-beta-glucosidase 5 "	29.8198862934805	0.735483210048986	1.08144664652072	0.680091997524994	0.496446211201364	0.826659979303963
"Solyc07g006380"	"Defensin-like protein "	556.385952601719	0.735546579039985	1.98214428912023	0.371086294311326	0.710573258955717	0.921461023123902
"Solyc06g008560"	"Os03g0859900 protein "	33.4663359682896	0.735772833049426	0.976911249038464	0.753162412423461	0.45135232334808	0.800282352207466
"Solyc00g068980"	"Unknown Protein "	3224.83343371917	0.735919497827565	0.827918048054161	0.888879641598805	0.374067767797707	0.751006501714517
"Solyc09g009280"	"AT5G28150-like protein "	6.38492839584823	0.73596552543768	1.00866037258108	0.729646514767309	0.465606282029744	NA
"Solyc12g087860"	"Ring H2 finger protein "	28.643959208147	0.736115047718098	0.898126626262234	0.819611651846482	0.412437529106607	0.777551824136493
"Solyc11g051035"	NA	9.64502019634219	0.736134558578748	1.1876607012609	0.619818907704212	0.535377018989096	0.846225601644983
"Solyc04g079780"	"Ariadne-like ubiquitin ligase "	108.081169845213	0.736173375870036	0.807163947444394	0.912049377577969	0.361742724994035	0.742891044577659
"Solyc01g090550"	"DNAJ chaperone "	908.064316388681	0.736207421131444	0.251747961416914	2.92438285095874	0.00345139964411357	0.113616373456651
"Solyc03g013170"	"Unknown Protein "	25.595287092717	0.736554984715842	1.55085215123072	0.47493565658811	0.634832835699418	0.893633114351441
"Solyc03g115780"	"Exonuclease DNA polymerase III epsilon subunit family "	9.26896117511382	0.736701427177089	0.770087045625625	0.956646954862857	0.338745480395388	0.727525967286448
"Solyc02g071360"	"1-aminocyclopropane-1-carboxylate oxidase 1 "	426.631196397135	0.736754224864392	0.895425075887595	0.822798294021507	0.410622706984621	0.776732532287716
"Solyc08g061490"	"MTD1 "	428.410381654689	0.736928616582822	0.688029133636676	1.07107182029877	0.284137137731259	0.690743610003373
"Solyc01g010440"	"Unknown Protein "	1698.34894172842	0.73712068371134	0.314468428830815	2.34402126296727	0.0190770837877318	0.238907307414313
"Solyc02g086480"	"LOB domain protein "	7.43697517820743	0.737212748182837	1.20679554344466	0.610884546423288	0.541276016173919	NA
"Solyc03g013240"	"Homology to unknown gene "	959.458298027174	0.737447446812184	0.551142610784832	1.33803380900281	0.180885415914983	0.595275028347707
"Solyc02g063020"	"Major facilitator superfamily MFS_1 "	80.2568170421373	0.738289114837413	0.740388267014176	0.997164795458972	0.318684525908003	0.71447704966688
"Solyc11g066080"	"Genomic DNA chromosome 5 BAC clone F2O15 "	146.034978957647	0.738331590408146	0.6075705265181	1.21521956412109	0.224282360566825	0.643297137660453
"Solyc05g021370"	"Unknown Protein "	68.959939694894	0.738343119402999	0.888193039334739	0.831286766169686	0.405811648830025	0.774202916786496
"Solyc06g050130"	"Alpha-galactosidase-like protein "	2508.97550938897	0.738851688811336	0.597839248893446	1.23587016104897	0.216506830069463	0.635680675409225
"Solyc01g096470"	"Transcription factor "	979.528457123748	0.738903812661261	0.470639327063243	1.57000014697448	0.116415077084224	0.502816981964336
"Solyc06g074030"	"CCR4-NOT transcription complex subunit 7 "	1101.67241509793	0.739008827968376	0.553140471603268	1.33602378764	0.181541498324579	0.59578706349575
"Solyc03g025970"	"Methyl binding domain protein "	534.886688011983	0.739128267821553	0.411672988289457	1.79542571129747	0.072585899035912	0.419328313258064
"Solyc01g094280"	"FolD bifunctional protein "	591.683030978083	0.739709570955074	0.444687377348714	1.66343730142583	0.0962249316044496	0.465927525622133
"Solyc09g092720"	"Unknown Protein "	898.873693031601	0.739833650324657	0.605255607950878	1.22234910442119	0.221575637217801	0.64067270017204
"Solyc03g113820"	"Alpha-N-acetylglucosaminidase family "	48.7393842707479	0.739983615190333	0.975032781432819	0.758932037241785	0.447893213088256	0.797513789691776
"Solyc09g013090"	"OTU-like cysteine protease family protein expressed "	252.227502980329	0.740039505494721	0.257763111254915	2.8710062580012	0.00409167424595314	0.12161887979408
"Solyc06g050790"	"Amino acid transporter "	106.953643756435	0.740476243029284	0.445861678914656	1.66077570252684	0.096758502775944	0.467188738199593
"Solyc00g304030"	"Macrolide export ATP-binding/permease protein MacB "	275.974037652425	0.740587744844525	0.736897965053831	1.00500717869458	0.314893393175464	0.712315373367471
"Solyc08g045620"	"Ycf2 "	23.647191110131	0.740591353081267	1.59462053890358	0.464431088784594	0.642338920662991	0.896288465899539
"Solyc11g061960"	"Serine/threonine kinase "	166.915422200427	0.740984157831049	0.673488118439167	1.10021860452165	0.271236886402483	0.681194054771828
"Solyc04g005255"	NA	5847.41186983466	0.741205508210881	0.386483064356429	1.91782144308221	0.0551336558363888	0.37456069656762
"Solyc03g031650"	"Autophagy-related protein 8 "	175.533732426187	0.741452703796254	0.461647177316016	1.60610253940468	0.108251382035176	0.489285942599938
"Solyc08g065340"	"Unknown Protein "	17.2061215791427	0.741619135561053	1.09003393597184	0.680363345660288	0.496274424013372	0.826659979303963
"Solyc07g053730"	"Nucleolar GTP-binding protein "	402.017917031425	0.742120227503257	0.159684345802194	4.6474200321586	3.36112325746191e-06	0.00145497854856669
"Solyc08g074890"	"Unknown Protein "	162.459148997974	0.742400866939074	1.50620719671696	0.492894250244765	0.622087310174487	0.888283900376555
"Solyc05g055110"	"Unknown Protein "	813.67705433133	0.742874736172045	0.420824806237384	1.76528266670904	0.0775162711526429	0.429298497500402
"Solyc09g009550"	"Hydrolase alpha/beta fold family protein "	22.0213995385666	0.742957742871663	1.29320847804666	0.574507324599255	0.565624545440198	0.861180065756222
"Solyc05g006040"	"Unknown Protein "	7.90181706561606	0.743099375759696	0.794393722151937	0.935429567276426	0.34956696525029	NA
"Solyc12g035860"	"30S ribosomal protein S11 chloroplastic "	43.1102977927325	0.743152020218765	0.988243330182656	0.751992953073014	0.452055296616246	0.800421987479879
"Solyc05g008440"	"Unknown Protein "	1710.2691113849	0.743453445612328	0.267761019364339	2.77655592803342	0.00549381823044074	0.137370500794898
"Solyc09g013120"	"E3 ubiquitin-protein ligase Hakai "	450.984148830878	0.743471253356447	0.293650798782864	2.5318209806955	0.0113471907735034	0.188637086622477
"Solyc07g007325"	NA	344.847174501835	0.743485570985323	0.905377972267993	0.821188049365586	0.411539162594573	0.777023212174495
"Solyc01g105290"	"Genomic DNA chromosome 5 P1 clone MSJ1 "	759.848846539949	0.744047379161115	0.286247249657878	2.59931712898691	0.00934094335584013	0.171727844257853
"Solyc01g057780"	"Zinc finger protein VAR3, chloroplastic "	1373.72106784359	0.744084394900811	0.368178801410666	2.02098652081509	0.0432811604474696	0.336183202785556
"Solyc05g007130"	"Calmodulin binding protein "	384.575570863553	0.744292626659918	0.414679551430081	1.79486213895313	0.0726756674816665	0.419576628625881
"Solyc02g083860"	"Flavanone 3-hydroxylase "	15830.3474655555	0.744313559369212	0.795549803755973	0.935596433881496	0.349481011352417	0.73363870896596
"Solyc01g087250"	"Carotenoid cleavage dioxygenase 1A"	767.874218348123	0.744642340175368	0.443853598016824	1.67767557478974	0.0934104502155256	0.460217075024488
"Solyc05g049880"	"Unknown Protein "	1290.75749973131	0.744852243458044	0.316970820382825	2.34990792704023	0.0187780554043988	0.237076118782749
"Solyc07g016180"	"Auxin response factor 19 "	740.861063779245	0.744935970426348	0.629573217300801	1.18323961368647	0.236714197419435	0.65484043061466
"Solyc04g011680"	"Cytochrome P450"	15.4036998092715	0.744972535059647	1.60036403073754	0.465501923781879	0.641572059571771	0.896288465899539
"Solyc07g043130"	"Os12g0117400 protein "	6540.66090827867	0.744982017839298	0.823126977818067	0.905063298756269	0.365431854086023	0.745083685623133
"Solyc02g065110"	"Protein serine/threonine kinase "	170.058616249539	0.745319841945992	0.29164458949144	2.5555757548791	0.0106012282406869	0.18356434438297
"Solyc07g044760"	"ATP-dependent RNA helicase "	3590.87518591687	0.745500670048388	0.440806393541448	1.69122018412442	0.0907947574147924	0.455181232728214
"Solyc02g068260"	"Integral membrane protein "	109.898562677294	0.74612827038928	0.462861627882672	1.61198990247343	0.106964137038901	0.487099792439426
"Solyc03g113270"	"Homeobox-leucine zipper-like protein "	5032.56550400056	0.74617199057208	0.367605288698726	2.02981843164833	0.0423749987109957	0.333325792115475
"Solyc02g088910"	"Ninja-family protein 3 "	819.763172299482	0.746392101087595	0.389494281841557	1.91631080579309	0.0553255462651389	0.374642364576424
"Solyc03g122310"	"Aldehyde dehydrogenase 7b "	1705.59098575736	0.746680957175264	0.395798749492911	1.88651671621473	0.05922535795559	0.386064868221217
"Solyc02g087840"	"Homeobox-leucine zipper-like protein "	37.1588696868612	0.74673771906533	0.621268148269874	1.20195719214781	0.22938011400457	0.647766449158559
"Solyc03g033440"	"ATP synthase subunit alpha "	10.8422808556763	0.746833405034002	0.943965114009633	0.791166319549369	0.428846942750493	0.787321154988467
"Solyc04g064650"	"Pentatricopeptide repeat-containing protein "	53.1308855017374	0.746925810181763	0.595323707338148	1.25465490618788	0.209604062236183	0.627835986817894
"Solyc12g036320"	"Serine/threonine protein kinase B "	38.0564935487508	0.746969088567441	0.87709848603435	0.85163650429353	0.394415872249947	0.765239370302319
"Solyc06g054370"	"Asparagine synthase "	5.82029153374285	0.746992775146487	1.24970442337217	0.597735561446456	0.550016393150993	NA
"Solyc10g081970"	"HIN1-like protein "	198.778528775259	0.74701511193309	0.772405696554008	0.967127916412068	0.333480091478319	0.724633130959232
"Solyc03g059260"	"Carboxyl-terminal-processing protease "	1614.85370894216	0.747039292732194	0.547084130726926	1.365492528068	0.17209829993984	0.584391722981718
"Solyc10g083340"	"Myb family transcription factor-like "	17.7694933003122	0.747134244501759	0.935611591720366	0.798551718590786	0.42455039294837	0.784951529330828
"Solyc10g012137"	NA	9.13473572467979	0.747196377491002	1.10235789827802	0.677816504656237	0.497888044990466	0.827366768955813
"Solyc12g006550"	"Ribosome biogenesis regulatory protein homolog "	1757.55591995021	0.747228015628931	0.333699848133089	2.23922192296269	0.0251414800865378	0.26932645243475
"Solyc10g076730"	"Pectinesterase "	17.6569773772745	0.747855506348021	0.90462055816136	0.826706290942621	0.408403554813096	0.776188204636267
"Solyc04g076670"	"TRAF type zinc finger domain containing 1 "	1475.37782268526	0.74802216324884	0.293204686934336	2.55119442690342	0.0107354418324449	0.184240956963008
"Solyc06g068330"	"Serine-rich protein "	92.3189542582591	0.748101912754537	0.370561528583521	2.0188331897652	0.0435045601552008	0.33631437494585
"Solyc08g007530"	"AT-hook motif nuclear localized protein 1 "	234.028682138674	0.748198288330435	0.56270766138678	1.32963941967045	0.183637103591738	0.598892858751852
"Solyc09g007650"	"Fasciclin-like arabinogalactan protein 7 "	17.9004515480852	0.74857135044728	1.3700579009161	0.546379353709609	0.584805199200979	0.86913805849822
"Solyc12g099960"	"Unknown Protein "	232.668659634194	0.748653350863558	0.465385921011355	1.60867210859456	0.10768805766296	0.487836220163661
"Solyc05g007910"	"50S ribosomal protein L18 "	183.739738396812	0.749076372060958	0.3503642449074	2.13799319693405	0.0325172953861471	0.30010837193201
"Solyc01g066450"	"Epoxide hydrolase "	9.09175442883234	0.749090080861323	1.28603873767591	0.582478629076957	0.560244332375045	NA
"Solyc01g057747"	NA	19.4225565124247	0.749247506289259	0.802402217582987	0.933755527927326	0.350430014514573	0.734125605092884
"Solyc05g046150"	"Major latex-like protein "	26.2278973366131	0.749327343197577	0.648488312502198	1.15549860922904	0.247886301813413	0.661499850792886
"Solyc10g054400"	"General transcription factor IIF subunit 2 "	58.1626845010106	0.749391599929221	0.331609204529914	2.2598636880166	0.0238297121887826	0.263979734925934
"Solyc05g015720"	"MADS box transcription factor-like protein "	93.5132436649307	0.749591308549761	0.489945200199156	1.5299492846242	0.12602928276776	0.517332673442918
"Solyc11g007420"	"Receptor-like protein kinase "	40.9333438460393	0.749668231584992	0.646904537356904	1.15885449597858	NA	NA
"Solyc12g014130"	"Calmodulin binding protein "	47.7695873895624	0.749720528837006	1.12750850259354	0.664935587725028	0.506091692396417	0.832392517597789
"Solyc07g052400"	"Glutamate-gated kainate-type ion channel receptor subunit GluR5 "	1145.47991919596	0.750248657968358	0.428853455256971	1.74942896873433	0.0802168970646064	0.434676692456435
"Solyc11g056650"	"BHLH transcription factor "	1064.89677050693	0.750308451490026	0.864034425427766	0.868377959730671	0.385187456504865	0.758228325455828
"Solyc06g068680"	"Respiratory burst oxidase-like protein "	111.01512980775	0.750689882426973	0.661472892092591	1.13487626084289	0.2564271677143	0.668636892069356
"Solyc10g085820"	"DnaJ-like subfamily C member 28 conserved domain protein "	404.889424872098	0.750882217487081	0.271366191927047	2.76704408959294	0.00565671043318308	0.139565837569716
"Solyc03g095780"	"Abscisic acid receptor PYL6 "	16.844827303317	0.750892895445508	0.692875105481629	1.08373484558021	0.278482380929875	0.688302937601663
"Solyc01g111630"	"Glyoxylate/hydroxypyruvate reductase B "	6415.56381751478	0.750994974994365	0.483835017296394	1.55217160426053	0.120621168531612	0.509128539967485
"Solyc03g083910."	NA	1678.70555781189	0.751032119777328	0.460305060583532	1.63159648695854	0.102764518789738	0.480421457519628
"Solyc05g056300"	"Thioredoxin-like protein "	1581.99425381425	0.751104083679887	0.514167481457763	1.46081600016859	0.144065943654687	0.544642312782415
"Solyc10g008610"	"Unknown Protein "	27.7051239976765	0.751122719447679	0.456787092621522	1.64436064762021	0.10010172871318	0.473388260283286
"Solyc11g069925"	NA	98.8889368449307	0.751178582237373	0.458043299248915	1.63997286603501	0.10101080882718	0.475454716754718
"Solyc05g015610"	"Histidine kinase cytokinin receptor "	2760.36129687495	0.751317995087048	0.534678236737406	1.40517781249443	0.159968410135482	0.566658383581116
"Solyc01g067610"	"Unknown Protein "	249.01124155644	0.751419858977524	0.241540971893379	3.11094160583743	0.00186491814000509	0.0849783549220941
"Solyc03g034453"	NA	20.7584280553382	0.751437324369961	0.642700493500556	1.16918740839478	0.242328133175594	0.65874317434826
"Solyc09g091230"	"Beta-1-3-galactosyl-o-glycosyl-glycoprotein "	114.859995053866	0.75155648411013	0.482741311149058	1.55685139587747	0.119505771391843	0.507369844215463
"Solyc07g007330"	"Serine-rich protein "	2372.72855384991	0.75158029927915	0.695670839131705	1.08036769259615	0.279978476601381	0.688771784654876
"Solyc06g007580"	"Plant-specific domain TIGR01615 family protein "	367.45290071686	0.751776521112243	0.813693429590028	0.923906343315343	0.355535080158388	0.739179334475415
"Solyc02g089610"	"S-adenosylmethionine decarboxylase proenzyme "	1488.58307308294	0.752066365792956	0.567602535756848	1.32498767784774	0.185175238279853	0.599922596513779
"Solyc07g053290"	"BHLH transcription factor "	574.527531323321	0.75207253021926	0.288555673312351	2.60633423556074	0.00915171094020491	0.169528953997359
"Solyc04g074350"	"UDP-glucuronosyltransferase "	92.0128647370436	0.752088243240903	0.831625792793199	0.904358967408705	0.365805088409705	0.745138035364022
"Solyc09g061280"	"Cyclin dependent kinase inhibitor "	432.530722804435	0.752234966679	0.458882818740624	1.63927463822564	0.101156075486219	0.47556876758454
"Solyc06g060910"	"Glycerol-3-phosphate transporter "	173.578135385388	0.752441736945291	0.563376551051607	1.33559292721852	0.181682363165992	0.595846639844125
"Solyc06g051910"	"Polypyrimidine tract-binding protein homolog 2 "	28.041318493129	0.752508136881888	0.544119282278782	1.38298377100398	0.166669842134042	0.5755717953269
"Solyc06g065020"	"Peptide transporter "	4051.17079859626	0.752515215130235	0.379900416262111	1.9808222968912	0.0476112054259261	0.349710570381044
"Solyc01g109140"	"Cytochrome P450"	129.677393608883	0.752718177390036	1.68924940657644	0.445593276196883	0.655891068372076	0.90114996372508
"Solyc03g114460"	"Acetyl-coenzyme A synthetase "	1823.42009570111	0.752803826550181	0.40429616359971	1.86201080872863	0.0626015667014078	0.39389039703731
"Solyc08g080830"	"Receptor like kinase, RLK"	1220.97250468956	0.752903032810862	0.439605601270773	1.71267843411102	0.0867717147626094	0.44768079287333
"Solyc05g015500"	"Zinc finger Ran-binding domain-containing protein 2 "	2398.62676897827	0.752941917060174	0.314798688936402	2.3918203713113	0.0167650452411664	0.225841513093151
"Solyc07g063580"	"Unknown Protein "	170.003052352773	0.7534239872989	0.905702722900804	0.831866757434291	0.405484157451358	0.774176416354977
"Solyc02g032400"	"Unknown Protein "	10.3794148002273	0.753443521735614	0.962454225784791	0.7828356939482	0.433723603972732	0.790123514780679
"Solyc10g005580"	"Os03g0659800 protein "	241.266290511908	0.753454276513769	0.309886259379515	2.43138975578462	0.0150410248678282	0.216202726548412
"Solyc02g069290"	"Transducin-like "	875.625159608511	0.753628710309601	0.479707189191301	1.57101816960484	0.116178428415785	0.50252055801779
"Solyc05g013690"	"GDSL esterase/lipase At3g26430 "	208.928347268215	0.753754171242426	0.809102973674852	0.931592387825448	0.351547218567715	0.735246940291731
"Solyc11g066050"	"Dof zinc finger protein "	36.9850912998424	0.753769575983051	0.917706678398612	0.821362199628285	0.411439988113181	0.777023212174495
"Solyc01g080450"	"Pentatricopeptide repeat-containing protein "	270.884906980789	0.753918578727484	0.285802108619275	2.63790418611572	0.00834201478899741	0.164627233508945
"Solyc05g024160"	"Pyruvate dehydrogenase E1 component subunit beta "	96.066384418818	0.753926318622932	1.22267119354226	0.616622296006414	0.537483884772439	0.847489650198066
"Solyc02g067850"	"Armadillo/beta-catenin repeat family protein "	13.8859870293111	0.75402053445206	0.458395260625253	1.64491346054401	0.0999876586555541	0.473138994394897
"Solyc10g049600"	"Progesterone 5-beta-reductase "	487.309239447933	0.754289525994286	0.744810692517181	1.01272650026689	0.31119081632759	0.709644101695414
"Solyc03g006400"	"Protein kinase "	136.687086286506	0.754675878510385	0.365509217661331	2.0647246144409	0.0389490642312607	0.321151441701714
"Solyc01g005680"	"Cytokinin riboside 5&apos;-monophosphate phosphoribohydrolase LOG "	20.2023098723543	0.754717235020577	0.913852686301819	0.825863124695478	0.408881740716567	0.776188204636267
"Solyc07g016050"	"Lysine decarboxylase "	12.5474553149473	0.754818065079461	1.76750035254668	0.427053982756999	0.669340009108874	0.906499101939198
"Solyc09g092240"	"Small subunit processome component 20 homolog "	1374.97992281299	0.755752147429911	0.41168182388423	1.83576758453741	0.0663920375313068	0.40562241548229
"Solyc03g079865"	NA	40.5396721633883	0.75579009834797	1.0223326908324	0.7392799869606	0.459736999182328	0.806135492768997
"Solyc02g069987"	NA	21.5346659461213	0.75598677449355	0.82600287750296	0.915235037411647	0.360068254533188	0.742228608932424
"Solyc03g114160"	"U-box domain-containing protein "	1267.06292087188	0.756067507445175	0.572695936771034	1.32019010246174	0.186771555664943	0.600997808335827
"Solyc11g071720"	"Acetyl esterase "	20.0721110808312	0.756102317264646	0.970032990605823	0.779460414838501	0.435708547255766	0.791270740963614
"Solyc12g021160"	"Unknown Protein "	35.345884838882	0.756359797000819	1.21371461695158	0.623177628774487	0.533167801053007	0.845106618353683
"Solyc10g079930"	"UDP-glucosyltransferase HvUGT5876 "	331.483335348775	0.756433637857023	0.508611907917556	1.48725113604623	0.136948494878183	0.534265272046429
"Solyc04g017690"	"Early response to dehydration 15-like protein "	10128.3908067675	0.756541165554649	0.384621846147531	1.96697398531143	0.0491862099929909	0.354529340557273
"Solyc03g118820"	"Ras-related protein Rab-25 "	27.4914369402779	0.756649053507432	0.648543789068535	1.16668922941065	0.24333589397948	0.659626694296169
"Solyc12g040695"	NA	78.5369521756733	0.756674545494008	0.438742752582147	1.72464283692603	0.0845918585445054	0.44274556831381
"Solyc02g090200"	"Cell division cycle associated 7 "	370.356650316739	0.756856413761854	0.300010572156246	2.5227658089585	0.0116435915274208	0.190339321192623
"Solyc06g071080"	"Proton-dependent oligopeptide transport family protein "	8.05068503840886	0.757336205928778	0.587085299799329	1.28999347486241	0.197052923666125	NA
"Solyc02g079870"	"Unknown Protein "	89.7004190311656	0.757393460597276	0.428050968395763	1.76940018016035	0.0768271155920796	0.427823524328228
"Solyc11g073100"	"Unknown Protein "	21.4293250211764	0.757603342197452	0.868582815598756	0.872229255048293	0.383083322779006	0.756819869734547
"Solyc10g007520"	"Pentatricopeptide repeat-containing protein "	71.5191253982161	0.757622951626177	0.54112562393971	1.40008700033504	0.161487267374774	0.568394909606329
"Solyc04g010100"	"50S ribosomal protein L33 "	294.206328539476	0.757825840562221	0.488757145428556	1.55051613597943	0.121017683623611	0.509369494833111
